"index","id","chain","offer","repeattrips","repeater","offerdate"
31,138125823,88,1197502,0,f,"2013-03-25"
24,138130034,20,1200582,0,f,"2013-03-30"
28,138135387,18,1197502,0,f,"2013-04-01"
28,138139863,18,1204576,0,f,"2013-04-06"
21,138151084,17,1208251,0,f,"2013-04-26"
31,138152063,88,1197502,0,f,"2013-03-26"
28,138160486,18,1197502,0,f,"2013-03-25"
18,138166062,4,1197502,0,f,"2013-04-16"
26,138167508,15,1200581,0,f,"2013-03-30"
24,138170166,20,1197502,0,f,"2013-03-31"
26,138171791,15,1204576,6,t,"2013-04-04"
26,138174415,15,1200582,0,f,"2013-04-08"
24,138179178,20,1197502,0,f,"2013-03-31"
56,138179799,95,1197502,0,f,"2013-03-27"
26,138180469,15,1208251,0,f,"2013-04-23"
26,138184530,15,1200581,0,f,"2013-04-02"
26,138185683,15,1197502,0,f,"2013-03-28"
26,138190718,15,1208251,0,f,"2013-04-23"
28,138199831,18,1197502,0,f,"2013-03-25"
21,138209944,17,1197502,0,f,"2013-03-27"
26,138217067,15,1197502,0,f,"2013-03-26"
25,138220874,14,1197502,0,f,"2013-03-25"
18,138221684,4,1197502,0,f,"2013-03-29"
26,138223530,15,1197502,0,f,"2013-03-26"
24,138225510,20,1197502,1,t,"2013-03-26"
56,138225951,95,1197502,1,t,"2013-04-02"
28,138242238,18,1197502,0,f,"2013-03-25"
26,138242447,15,1197502,0,f,"2013-03-29"
24,138242645,20,1197502,0,f,"2013-04-20"
28,138244902,18,1204821,0,f,"2013-04-02"
28,138247447,18,1197502,2,t,"2013-03-27"
31,138254922,88,1197502,1,t,"2013-03-25"
56,138259916,95,1204822,0,f,"2013-04-04"
28,138262256,18,1197502,0,f,"2013-03-26"
21,138271841,17,1208251,1,t,"2013-04-24"
25,138280943,14,1208251,1,t,"2013-04-27"
26,138281462,15,1200581,0,f,"2013-04-08"
18,138287124,4,1197502,0,f,"2013-03-26"
28,138292519,18,1200988,0,f,"2013-03-24"
26,138304066,15,1197502,0,f,"2013-03-25"
26,138310605,15,1204821,0,f,"2013-04-23"
26,138312012,15,1204576,0,f,"2013-04-04"
26,138319010,15,1197502,1,t,"2013-03-28"
18,138324327,4,1197502,0,f,"2013-03-25"
26,138325282,15,1197502,0,f,"2013-04-07"
21,138326780,17,1208252,2,t,"2013-04-25"
26,138333712,15,1208251,0,f,"2013-04-25"
26,138340648,15,1197502,0,f,"2013-03-27"
26,138341565,15,1197502,0,f,"2013-04-22"
56,138361908,95,1197502,0,f,"2013-03-25"
21,138367159,17,1197502,0,f,"2013-03-26"
21,138367249,17,1197502,0,f,"2013-04-02"
26,138380739,15,1197502,0,f,"2013-04-21"
26,138384592,15,1204576,0,f,"2013-04-06"
26,138387705,15,1197502,0,f,"2013-03-29"
18,138388850,4,1208252,0,f,"2013-04-23"
21,138392566,17,1197502,0,f,"2013-03-25"
28,138396264,18,1197502,0,f,"2013-03-26"
18,138402703,4,1197502,0,f,"2013-03-25"
25,138405192,14,1208251,0,f,"2013-04-27"
28,138406166,18,1204822,2,t,"2013-04-20"
18,138406170,4,1208251,1,t,"2013-04-26"
26,138412301,15,1208251,0,f,"2013-04-25"
36,138416118,15,1197502,1,t,"2013-03-25"
36,138435939,15,1204576,0,f,"2013-04-07"
31,138447291,17,1204576,0,f,"2013-04-04"
36,138457894,15,1197502,0,f,"2013-03-26"
29,138462852,3,1197502,0,f,"2013-03-25"
28,138468440,4,1208252,0,f,"2013-04-26"
38,138469402,18,1197502,0,f,"2013-04-07"
29,138471895,3,1197502,0,f,"2013-03-28"
28,138478760,4,1197502,0,f,"2013-03-31"
36,138494974,15,1204576,1,t,"2013-04-05"
36,138500404,15,1204576,0,f,"2013-04-06"
36,138503379,15,1197502,0,f,"2013-03-25"
38,138507687,18,1208251,0,f,"2013-04-28"
34,138510490,20,1197502,0,f,"2013-03-25"
66,138511984,95,1197502,0,f,"2013-04-04"
36,138512582,15,1197502,0,f,"2013-04-16"
36,138534580,15,1197502,1,t,"2013-03-25"
38,138551464,18,1197502,0,f,"2013-03-30"
41,138554513,88,1197502,0,f,"2013-04-16"
36,138555495,15,1204576,0,f,"2013-04-04"
28,138576750,4,1197502,0,f,"2013-04-21"
35,138581079,14,1200581,0,f,"2013-03-31"
36,138582501,15,1204821,1,t,"2013-04-05"
38,138590635,18,1197502,0,f,"2013-03-26"
36,138594773,15,1197502,0,f,"2013-03-30"
66,138595005,95,1197502,0,f,"2013-03-27"
28,138597073,4,1204576,0,f,"2013-04-08"
28,138599355,4,1204576,0,f,"2013-04-07"
36,138603698,15,1197502,0,f,"2013-03-25"
31,138608628,17,1204576,1,t,"2013-04-04"
66,138611451,95,1197502,0,f,"2013-03-26"
36,138613143,15,1197502,3,t,"2013-03-27"
31,138618516,17,1197502,0,f,"2013-04-04"
31,138625858,17,1208251,1,t,"2013-04-25"
28,138636514,4,1197502,1,t,"2013-03-25"
36,138639455,15,1208251,0,f,"2013-04-23"
31,138643811,17,1197502,0,f,"2013-03-27"
41,138644307,88,1200582,0,f,"2013-04-16"
34,138648434,20,1208251,0,f,"2013-04-23"
38,138656888,18,1197502,0,f,"2013-03-30"
36,138657625,15,1204821,0,f,"2013-04-19"
35,138664405,14,1197502,0,f,"2013-04-19"
28,138666483,4,1197502,0,f,"2013-03-25"
35,138669036,14,1197502,0,f,"2013-03-31"
35,138685593,14,1197502,1,t,"2013-03-27"
36,138705867,15,1197502,1,t,"2013-03-28"
66,138709630,95,1204821,0,f,"2013-04-01"
28,138717342,4,1197502,0,f,"2013-03-27"
41,138730400,88,1197502,0,f,"2013-03-25"
34,138753728,20,1208252,0,f,"2013-04-26"
35,138757790,14,1204576,2,t,"2013-04-04"
28,138769215,4,1197502,0,f,"2013-03-31"
34,138770408,20,1208251,0,f,"2013-04-23"
28,138779872,4,1208251,0,f,"2013-04-29"
34,138784408,20,1197502,0,f,"2013-03-25"
38,138788984,18,1208251,0,f,"2013-04-24"
28,138794949,4,1197502,0,f,"2013-03-27"
36,138797102,15,1197502,0,f,"2013-03-29"
38,138798680,18,1197502,0,f,"2013-04-17"
28,138800200,4,1197502,0,f,"2013-04-17"
28,138808841,4,1197502,0,f,"2013-03-30"
35,138816197,14,1197502,1,t,"2013-03-27"
36,138819864,15,1197502,0,f,"2013-03-31"
66,138820027,95,1197502,0,f,"2013-03-27"
36,138822750,15,1197502,0,f,"2013-03-29"
31,138825308,17,1208251,0,f,"2013-04-29"
29,138827721,3,1197502,0,f,"2013-04-05"
38,138840265,18,1197502,0,f,"2013-04-03"
31,138851274,17,1197502,0,f,"2013-04-16"
28,138851541,4,1197502,0,f,"2013-04-18"
35,138862269,14,1208251,4,t,"2013-04-23"
41,138862287,88,1197502,0,f,"2013-03-26"
31,138862742,17,1200581,0,f,"2013-03-30"
36,138866021,15,1204576,0,f,"2013-04-06"
31,138866397,17,1197502,1,t,"2013-03-26"
36,138866513,15,1197502,0,f,"2013-03-26"
28,138876547,4,1197502,0,f,"2013-04-04"
31,138879343,17,1197502,0,f,"2013-03-31"
38,138881988,18,1208251,0,f,"2013-04-23"
36,138883396,15,1197502,0,f,"2013-03-25"
36,138886706,15,1197502,0,f,"2013-03-29"
28,138892225,4,1197502,0,f,"2013-03-29"
34,138892382,20,1208251,0,f,"2013-04-23"
38,138893916,18,1197502,0,f,"2013-03-28"
28,138893921,4,1197502,0,f,"2013-03-27"
36,138901127,15,1197502,1,t,"2013-03-25"
41,138901693,88,1197502,0,f,"2013-03-27"
38,138907862,18,1197502,0,f,"2013-03-29"
66,138915183,95,1197502,0,f,"2013-03-25"
36,138917551,15,1197502,0,f,"2013-03-26"
35,138922678,14,1200582,0,f,"2013-04-03"
36,138922990,15,1197502,0,f,"2013-03-25"
28,138923155,4,1197502,0,f,"2013-03-27"
38,138925615,18,1197502,0,f,"2013-03-30"
36,138927372,15,1197502,1,t,"2013-03-31"
28,138933650,4,1197502,0,f,"2013-03-28"
36,138934567,15,1197502,2,t,"2013-03-29"
36,138934890,15,1197502,2,t,"2013-03-25"
36,138941872,15,1208251,0,f,"2013-04-25"
36,138943552,15,1208251,0,f,"2013-04-23"
41,138945063,88,1197502,1,t,"2013-03-26"
38,138946227,18,1197502,0,f,"2013-03-25"
41,138948268,88,1204576,0,f,"2013-04-05"
38,138949528,18,1204822,0,f,"2013-04-01"
41,138952839,88,1197502,1,t,"2013-03-25"
36,138954114,15,1197502,0,f,"2013-03-25"
31,138955619,17,1197502,1,t,"2013-03-31"
36,138956696,15,1197502,0,f,"2013-03-26"
36,138957870,15,1197502,0,f,"2013-03-25"
36,138959152,15,1197502,0,f,"2013-03-28"
35,138959555,14,1197502,0,f,"2013-03-27"
38,138961556,18,1197502,1,t,"2013-03-26"
66,138967547,95,1208251,0,f,"2013-04-24"
36,138972955,15,1200581,0,f,"2013-04-03"
36,138975313,15,1197502,0,f,"2013-04-24"
36,138975875,15,1200581,0,f,"2013-04-01"
38,138976446,18,1208251,0,f,"2013-04-25"
38,138980963,18,1208251,0,f,"2013-04-27"
29,138985583,3,1197502,0,f,"2013-03-26"
35,138988649,14,1197502,1,t,"2013-04-04"
36,138990001,15,1197502,0,f,"2013-03-29"
49,138990730,192,1197502,0,f,"2013-03-28"
31,138993752,17,1197502,0,f,"2013-03-28"
28,138998863,4,1208251,0,f,"2013-04-24"
35,139001135,14,1208251,0,f,"2013-04-26"
31,139001485,17,1197502,0,f,"2013-03-26"
36,139002198,15,1197502,0,f,"2013-03-27"
31,139004299,17,1197502,0,f,"2013-03-31"
35,139015290,14,1208251,0,f,"2013-04-26"
31,139018238,17,1197502,1,t,"2013-03-26"
36,139018590,15,1208251,0,f,"2013-04-23"
38,139018678,18,1204821,0,f,"2013-04-13"
36,139023859,15,1197502,0,f,"2013-03-28"
31,139027760,17,1197502,0,f,"2013-04-21"
36,139030635,15,1197502,0,f,"2013-03-30"
36,139030777,15,1200581,1,t,"2013-04-02"
28,139031429,4,1197502,0,f,"2013-03-25"
36,139033320,15,1197502,0,f,"2013-03-25"
38,139033632,18,1197502,1,t,"2013-03-25"
36,139046425,15,1197502,0,f,"2013-04-20"
36,139047329,15,1204576,0,f,"2013-04-14"
36,139048811,15,1197502,0,f,"2013-03-25"
36,139049173,15,1197502,0,f,"2013-03-25"
36,139055434,15,1204822,2,t,"2013-04-17"
66,139055662,95,1204822,0,f,"2013-04-07"
35,139058487,14,1197502,0,f,"2013-03-27"
38,139061571,18,1200581,0,f,"2013-04-07"
36,139061821,15,1197502,1,t,"2013-03-25"
35,139064104,14,1200581,0,f,"2013-04-01"
31,139076637,17,1197502,0,f,"2013-03-26"
31,139078503,17,1197502,0,f,"2013-03-27"
36,139088468,15,1197502,2,t,"2013-03-25"
36,139088743,15,1208251,0,f,"2013-04-23"
34,139093989,20,1197502,0,f,"2013-03-26"
36,139095269,15,1208251,0,f,"2013-04-24"
29,139096523,3,1204576,0,f,"2013-04-05"
35,139098884,14,1208251,0,f,"2013-04-25"
34,139099938,20,1208251,0,f,"2013-04-27"
36,139104616,15,1197502,0,f,"2013-03-30"
36,139104858,15,1197502,0,f,"2013-03-27"
36,139111703,15,1204576,0,f,"2013-04-06"
38,139111881,18,1197502,0,f,"2013-03-26"
38,139114406,18,1200582,0,f,"2013-04-03"
28,139116267,4,1197502,0,f,"2013-04-23"
36,139120207,15,1197502,0,f,"2013-03-26"
38,139122733,18,1197502,1,t,"2013-03-26"
28,139126576,4,1197502,0,f,"2013-04-02"
36,139133716,15,1197502,2,t,"2013-04-08"
36,139135682,15,1197502,1,t,"2013-04-05"
29,139139549,3,1197502,0,f,"2013-03-25"
28,139146049,4,1208251,0,f,"2013-04-24"
36,139147400,15,1197502,0,f,"2013-03-26"
38,139147441,18,1204821,0,f,"2013-04-02"
36,139149237,15,1197502,0,f,"2013-03-27"
31,139150447,17,1197502,0,f,"2013-03-27"
29,139152665,3,1208252,0,f,"2013-04-26"
35,139154940,14,1208251,0,f,"2013-04-27"
36,139155554,15,1208251,0,f,"2013-04-25"
31,139161362,17,1197502,0,f,"2013-03-26"
36,139163912,15,1197502,0,f,"2013-03-27"
31,139165978,17,1197502,0,f,"2013-03-27"
38,139168415,18,1197502,2,t,"2013-03-27"
36,139170136,15,1204576,0,f,"2013-04-05"
28,139170209,4,1208251,0,f,"2013-04-25"
36,139170413,15,1197502,0,f,"2013-03-26"
36,139176166,15,1204822,0,f,"2013-04-20"
36,139179263,15,1197502,1,t,"2013-03-27"
35,139179408,14,1208251,1,t,"2013-04-25"
38,139179745,18,1197502,1,t,"2013-03-26"
28,139184096,4,1197502,0,f,"2013-04-01"
66,139186018,95,1197502,0,f,"2013-04-07"
36,139186558,15,1200581,0,f,"2013-04-01"
34,139186721,20,1197502,0,f,"2013-04-17"
36,139186863,15,1200581,0,f,"2013-03-30"
29,139189155,3,1197502,0,f,"2013-03-25"
36,139191068,15,1197502,0,f,"2013-03-25"
36,139199462,15,1197502,0,f,"2013-03-26"
35,139205300,14,1208251,0,f,"2013-04-24"
36,139208212,15,1197502,0,f,"2013-04-18"
49,139214974,192,1197502,0,f,"2013-03-26"
49,139215797,192,1197502,1,t,"2013-03-25"
31,139219773,17,1197502,0,f,"2013-03-27"
35,139219952,14,1208251,0,f,"2013-04-23"
31,139226509,17,1204576,0,f,"2013-04-06"
28,139227802,4,1208251,0,f,"2013-04-26"
38,139231461,18,1197502,0,f,"2013-04-22"
36,139232619,15,1197502,0,f,"2013-03-27"
29,139236142,3,1208251,2,t,"2013-04-23"
35,139236469,14,1197502,0,f,"2013-04-03"
36,139236525,15,1204822,0,f,"2013-04-17"
28,139237859,4,1197502,0,f,"2013-03-25"
41,139242087,88,1197502,1,t,"2013-03-26"
29,139242206,3,1197502,1,t,"2013-03-29"
36,139242547,15,1197502,0,f,"2013-03-25"
66,139242950,95,1204821,0,f,"2013-04-04"
66,139243512,95,1204821,0,f,"2013-04-19"
66,139245521,95,1197502,0,f,"2013-03-29"
36,139247244,15,1197502,0,f,"2013-03-25"
36,139247523,15,1208251,0,f,"2013-04-28"
49,139248478,192,1208251,0,f,"2013-04-24"
36,139249609,15,1197502,0,f,"2013-04-16"
36,139249839,15,1204576,1,t,"2013-04-07"
29,139257008,3,1197502,0,f,"2013-03-26"
28,139258251,4,1197502,0,f,"2013-03-30"
31,139264673,17,1197502,0,f,"2013-04-19"
38,139266720,18,1197502,0,f,"2013-03-26"
28,139269780,4,1197502,0,f,"2013-03-31"
38,139273820,18,1200581,0,f,"2013-04-01"
35,139273915,14,1208251,0,f,"2013-04-24"
29,139275678,3,1197502,0,f,"2013-03-25"
41,139276563,88,1197502,0,f,"2013-03-26"
36,139281036,15,1197502,0,f,"2013-04-01"
31,139281911,17,1208251,0,f,"2013-04-29"
28,139283546,4,1197502,0,f,"2013-03-25"
36,139288311,15,1197502,0,f,"2013-03-29"
38,139291489,18,1197502,0,f,"2013-03-26"
28,139294957,4,1197502,0,f,"2013-03-25"
36,139295050,15,1197502,0,f,"2013-03-25"
31,139295502,17,1197502,1,t,"2013-03-26"
28,139298665,4,1197502,0,f,"2013-03-29"
35,139300940,14,1197502,1,t,"2013-03-30"
29,139301290,3,1208251,2,t,"2013-04-27"
31,139302205,17,1208252,0,f,"2013-04-26"
35,139302540,14,1197502,1,t,"2013-03-29"
28,139307658,4,1204576,0,f,"2013-04-07"
28,139310623,4,1197502,4,t,"2013-03-31"
38,139323649,18,1197502,0,f,"2013-03-27"
35,139325540,14,1208251,0,f,"2013-04-24"
36,139327054,15,1204576,0,f,"2013-04-04"
28,139330987,4,1197502,0,f,"2013-03-29"
28,139332796,4,1197502,0,f,"2013-03-26"
36,139332880,15,1200581,0,f,"2013-04-05"
66,139334825,95,1197502,0,f,"2013-03-29"
28,139342181,4,1208251,1,t,"2013-04-23"
28,139342367,4,1197502,0,f,"2013-03-27"
36,139343922,15,1200582,0,f,"2013-04-12"
41,139345305,88,1197502,0,f,"2013-03-29"
41,139346244,88,1208251,0,f,"2013-04-23"
34,139353319,20,1197502,1,t,"2013-03-30"
35,139356618,14,1197502,0,f,"2013-03-25"
29,139357950,3,1200581,0,f,"2013-04-04"
36,139363316,15,1197502,0,f,"2013-04-16"
66,139369051,95,1197502,1,t,"2013-03-30"
66,139370209,95,1197502,0,f,"2013-03-29"
29,139373878,3,1197502,0,f,"2013-03-25"
28,139377053,4,1208251,2,t,"2013-04-25"
36,139381353,15,1197502,0,f,"2013-03-26"
36,139385375,15,1204821,1,t,"2013-04-17"
66,139391930,95,1197502,0,f,"2013-04-03"
36,139392970,15,1208251,0,f,"2013-04-26"
36,139395685,15,1208251,0,f,"2013-04-24"
31,139400571,17,1197502,0,f,"2013-03-31"
28,139410034,4,1197502,1,t,"2013-03-25"
28,139410931,4,1197502,0,f,"2013-04-03"
36,139411018,15,1197502,0,f,"2013-03-26"
35,139414623,14,1208251,0,f,"2013-04-24"
29,139418180,3,1197502,0,f,"2013-03-29"
28,139424317,4,1200582,0,f,"2013-04-03"
28,139425750,4,1200988,0,f,"2013-03-15"
34,139436907,20,1204821,0,f,"2013-04-02"
28,139442260,4,1197502,0,f,"2013-03-28"
28,139447008,4,1208251,0,f,"2013-04-25"
38,139449829,18,1197502,0,f,"2013-03-25"
36,139450383,15,1208252,2,t,"2013-04-27"
34,139454611,20,1197502,0,f,"2013-03-25"
28,139461369,4,1208251,0,f,"2013-04-23"
28,139464771,4,1197502,0,f,"2013-03-25"
34,139465384,20,1204821,0,f,"2013-04-03"
28,139472608,4,1197502,0,f,"2013-03-26"
28,139476767,4,1208251,0,f,"2013-04-23"
31,139478363,17,1197502,0,f,"2013-03-25"
28,139478841,4,1197502,1,t,"2013-03-30"
36,139480544,15,1197502,0,f,"2013-04-17"
28,139485199,4,1200581,0,f,"2013-03-30"
36,139485319,15,1197502,0,f,"2013-03-25"
38,139485960,18,1197502,0,f,"2013-04-06"
28,139486092,4,1197502,0,f,"2013-04-01"
28,139496893,4,1197502,0,f,"2013-03-26"
36,139497492,15,1204576,0,f,"2013-04-04"
34,139502481,20,1197502,0,f,"2013-04-08"
36,139504265,15,1197502,0,f,"2013-03-26"
66,139506488,95,1197502,0,f,"2013-03-27"
36,139506745,15,1208251,0,f,"2013-04-25"
34,139510450,20,1197502,0,f,"2013-04-02"
36,139515576,15,1197502,1,t,"2013-03-30"
28,139526379,4,1208251,0,f,"2013-04-30"
38,139528358,18,1197502,0,f,"2013-03-28"
66,139534614,95,1197502,1,t,"2013-03-25"
66,139535394,95,1197502,1,t,"2013-03-25"
36,139535498,15,1204576,1,t,"2013-04-05"
36,139538857,15,1204576,1,t,"2013-04-04"
66,139543645,95,1197502,0,f,"2013-03-27"
38,139546689,18,1197502,0,f,"2013-04-17"
28,139547962,4,1197502,0,f,"2013-03-28"
36,139551029,15,1204821,0,f,"2013-04-19"
28,139551392,4,1197502,1,t,"2013-03-27"
28,139551468,4,1204576,0,f,"2013-04-05"
38,139553934,18,1204576,0,f,"2013-04-04"
36,139560355,15,1197502,0,f,"2013-03-26"
66,139570499,95,1204821,7,t,"2013-04-08"
38,139578383,18,1197502,0,f,"2013-04-16"
28,139579761,4,1208251,0,f,"2013-04-29"
36,139580173,15,1197502,0,f,"2013-03-26"
36,139584371,15,1208251,1,t,"2013-04-23"
28,139584572,4,1197502,0,f,"2013-03-26"
28,139586903,4,1197502,0,f,"2013-03-26"
36,139586947,15,1208252,0,f,"2013-04-24"
38,139587523,18,1197502,0,f,"2013-03-29"
36,139588944,15,1208251,0,f,"2013-04-24"
49,139589017,192,1208329,0,f,"2013-04-27"
38,139590397,18,1200581,0,f,"2013-03-31"
28,139599985,4,1208251,1,t,"2013-04-24"
66,139608659,95,1197502,0,f,"2013-03-25"
36,139613377,15,1197502,0,f,"2013-04-06"
28,139614009,4,1197502,0,f,"2013-03-26"
38,139615369,18,1204822,0,f,"2013-04-04"
28,139616905,4,1197502,0,f,"2013-03-27"
66,139621722,95,1200581,0,f,"2013-04-03"
28,139623800,4,1197502,1,t,"2013-03-28"
28,139634368,4,1208252,0,f,"2013-04-24"
28,139635112,4,1197502,0,f,"2013-03-25"
36,139638341,15,1197502,0,f,"2013-03-28"
36,139639697,15,1197502,0,f,"2013-03-28"
38,139645620,18,1204576,0,f,"2013-04-08"
36,139650124,15,1204822,0,f,"2013-04-01"
38,139657360,18,1208251,0,f,"2013-04-25"
28,139657517,4,1200988,0,f,"2013-03-25"
28,139658312,4,1197502,0,f,"2013-04-02"
66,139662731,95,1200581,0,f,"2013-03-30"
31,139662815,17,1197502,0,f,"2013-04-21"
36,139668073,15,1197502,2,t,"2013-03-27"
36,139668476,15,1208252,0,f,"2013-04-24"
38,139671332,18,1197502,0,f,"2013-03-29"
36,139671367,15,1197502,0,f,"2013-03-28"
38,139673138,18,1197502,0,f,"2013-03-28"
38,139674851,18,1200581,0,f,"2013-04-05"
28,139678846,4,1208251,0,f,"2013-04-26"
31,139686001,17,1197502,0,f,"2013-04-19"
66,139686280,95,1200581,0,f,"2013-03-30"
28,139688482,4,1208251,4,t,"2013-04-23"
36,139697216,15,1204822,0,f,"2013-04-19"
38,139699224,18,1197502,1,t,"2013-03-27"
28,139701331,4,1208251,0,f,"2013-04-25"
31,139703953,17,1197502,1,t,"2013-04-05"
28,139704186,4,1197502,0,f,"2013-04-19"
41,139705904,88,1208251,0,f,"2013-04-23"
28,139709129,4,1197502,0,f,"2013-03-27"
29,139710741,3,1197502,0,f,"2013-04-02"
36,139713300,15,1197502,1,t,"2013-03-27"
38,139715042,18,1208251,0,f,"2013-04-25"
28,139717876,4,1208252,0,f,"2013-04-25"
38,139718196,18,1197502,0,f,"2013-04-01"
36,139724166,15,1197502,0,f,"2013-03-26"
36,139726801,15,1197502,0,f,"2013-03-25"
36,139729139,15,1197502,0,f,"2013-03-25"
38,139732535,18,1204821,0,f,"2013-04-01"
28,139733531,4,1197502,0,f,"2013-03-27"
36,139736886,15,1204576,0,f,"2013-04-25"
38,139737919,18,1200581,0,f,"2013-03-30"
36,139738614,15,1208251,0,f,"2013-04-29"
36,139756162,15,1197502,0,f,"2013-03-25"
36,139759855,15,1204576,0,f,"2013-04-05"
38,139760122,18,1197502,0,f,"2013-03-27"
36,139761069,15,1197502,0,f,"2013-03-27"
28,139767161,4,1197502,0,f,"2013-03-25"
36,139771237,15,1208251,1,t,"2013-04-25"
36,139774717,15,1197502,0,f,"2013-04-18"
36,139775840,15,1204821,0,f,"2013-04-10"
36,139776587,15,1197502,1,t,"2013-03-26"
28,139779234,4,1197502,1,t,"2013-03-25"
28,139780652,4,1208251,1,t,"2013-04-29"
36,139782366,15,1197502,0,f,"2013-03-29"
36,139783754,15,1197502,0,f,"2013-04-08"
38,139785344,18,1197502,0,f,"2013-03-25"
28,139791382,4,1204576,0,f,"2013-04-07"
28,139801455,4,1204576,0,f,"2013-04-06"
38,139807891,18,1197502,1,t,"2013-03-25"
31,139807952,17,1200581,0,f,"2013-03-30"
38,139814486,18,1197502,1,t,"2013-03-25"
36,139816460,15,1197502,0,f,"2013-04-04"
36,139816775,15,1197502,0,f,"2013-03-26"
38,139817855,18,1197502,0,f,"2013-03-25"
36,139820537,15,1204576,0,f,"2013-04-06"
36,139825917,15,1204822,0,f,"2013-04-01"
36,139826739,15,1197502,0,f,"2013-03-25"
28,139827894,4,1197502,0,f,"2013-03-26"
38,139828186,18,1197502,0,f,"2013-03-25"
36,139829216,15,1197502,0,f,"2013-04-03"
28,139837401,4,1197502,0,f,"2013-03-28"
36,139839756,15,1204576,1,t,"2013-04-05"
36,139843243,15,1197502,0,f,"2013-03-26"
28,139846124,4,1197502,0,f,"2013-03-26"
38,139846433,18,1208251,0,f,"2013-04-24"
36,139848087,15,1197502,0,f,"2013-04-16"
28,139851379,4,1197502,0,f,"2013-04-23"
28,139851565,4,1197502,0,f,"2013-04-03"
28,139852516,4,1208251,1,t,"2013-04-26"
36,139853874,15,1197502,0,f,"2013-04-01"
38,139855158,18,1197502,0,f,"2013-03-28"
28,139856503,4,1197502,0,f,"2013-03-30"
38,139863479,18,1197502,0,f,"2013-03-26"
38,139869101,18,1208251,3,t,"2013-04-23"
36,139871777,15,1204576,0,f,"2013-04-06"
28,139872210,4,1197502,1,t,"2013-04-17"
36,139875646,15,1197502,0,f,"2013-03-30"
28,139878409,4,1197502,0,f,"2013-03-26"
28,139878549,4,1197502,0,f,"2013-03-27"
31,139883608,17,1197502,4,t,"2013-04-05"
36,139892307,15,1204576,0,f,"2013-04-05"
31,139900878,17,1204576,0,f,"2013-04-06"
38,139902137,18,1197502,0,f,"2013-04-20"
66,139907270,95,1208252,1,t,"2013-04-24"
38,139910450,18,1197502,0,f,"2013-03-27"
36,139911261,15,1197502,0,f,"2013-03-27"
28,139921649,4,1197502,0,f,"2013-03-25"
38,139926590,18,1197502,2,t,"2013-03-25"
28,139927294,4,1208251,0,f,"2013-04-27"
36,139927490,15,1208252,0,f,"2013-04-26"
36,139938604,15,1208252,0,f,"2013-04-24"
38,139939648,18,1197502,0,f,"2013-03-28"
28,139940611,4,1197502,0,f,"2013-03-29"
28,139944929,4,1197502,0,f,"2013-03-25"
38,139949027,18,1197502,0,f,"2013-04-01"
28,139950217,4,1197502,1,t,"2013-03-26"
36,139952566,15,1204576,0,f,"2013-04-05"
28,139955776,4,1197502,0,f,"2013-03-29"
36,139957780,15,1208252,1,t,"2013-04-27"
38,139959429,18,1197502,0,f,"2013-03-26"
28,139960082,4,1208251,0,f,"2013-04-23"
36,139960262,15,1197502,0,f,"2013-03-25"
35,139961701,14,1208252,0,f,"2013-04-26"
36,139965278,15,1197502,0,f,"2013-04-16"
34,139968471,20,1197502,0,f,"2013-03-29"
36,139974860,15,1197502,0,f,"2013-03-25"
36,139980824,15,1197502,0,f,"2013-03-27"
36,139987664,15,1197502,0,f,"2013-03-25"
36,139993848,15,1197502,0,f,"2013-03-27"
28,140001696,4,1200582,0,f,"2013-04-01"
31,140004254,17,1197502,0,f,"2013-04-17"
36,140006772,15,1197502,0,f,"2013-03-31"
38,140007310,18,1197502,0,f,"2013-03-28"
36,140007581,15,1208252,1,t,"2013-04-26"
36,140013545,15,1197502,0,f,"2013-03-29"
35,140015206,14,1197502,0,f,"2013-03-25"
38,140015382,18,1197502,0,f,"2013-04-09"
31,140024524,17,1197502,0,f,"2013-03-25"
36,140028910,15,1197502,0,f,"2013-03-25"
28,140030235,4,1197502,0,f,"2013-04-09"
38,140030866,18,1204822,0,f,"2013-04-23"
28,140032502,4,1197502,0,f,"2013-04-18"
36,140032864,15,1197502,0,f,"2013-03-25"
31,140035213,17,1200581,1,t,"2013-04-04"
29,140038641,3,1197502,0,f,"2013-03-28"
41,140040570,88,1197502,0,f,"2013-03-27"
38,140047493,18,1197502,0,f,"2013-03-29"
36,140049720,15,1197502,0,f,"2013-03-27"
36,140050788,15,1208251,1,t,"2013-04-23"
36,140051049,15,1197502,0,f,"2013-03-26"
31,140059075,17,1204576,1,t,"2013-04-07"
36,140060109,15,1204821,0,f,"2013-04-01"
36,140062574,15,1204821,0,f,"2013-04-03"
31,140076853,17,1208251,0,f,"2013-04-23"
41,140082104,88,1208251,0,f,"2013-04-24"
